phi_deg,x_boundary,y_boundary,x_query,y_query,sig_tt,sig_nn,sig_nt,sig_tt_eff
199.25,0.121677329388216,-0.00989071935788361,0.121924491315783,-0.00980440654879071,2.97570122834017,0.0556947465305341,0.0378002910520023,2.97570122834017
199.5,0.121720755267235,-0.0100142057770131,0.121967538232517,-0.00992681534562256,2.96259222764672,0.0557923426688979,0.0367525008489475,2.96259222764672
199.75,0.121764719542309,-0.0101375015400998,0.122011118846914,-0.0100490351501994,2.94934644076106,0.0558651477618189,0.0355511582495629,2.94934644076106
200,0.121809221376423,-0.0102606042997701,0.122055232329264,-0.0101710636356324,2.93596666809626,0.0559106121908061,0.0341938577558299,2.93596666809626
200.25,0.121854259922325,-0.0103835117123248,0.122099877839708,-0.010292898478675,2.92245576223346,0.0559261372407437,0.0326782352373517,2.92245576223346
200.5,0.121899834322548,-0.010506221437784,0.122145054528262,-0.0104145373597675,2.90881662731775,0.0559090756991191,0.0310019687798633,2.90881662731775
200.75,0.12194594370942,-0.0106287311399315,0.122190761534825,-0.0105359779630809,2.89505221844134,0.0558567324680219,0.0291627795252878,2.89505221844134
201,0.121992587205084,-0.010751038486359,0.122236997989202,-0.0106572179765612,2.88116554101397,0.0557663651887696,0.0271584325031777,2.88116554101397
201.25,0.122039763921516,-0.010873141148511,0.122283763011118,-0.0107782550919732,2.86715965012068,0.0556351848790908,0.0249867374533222,2.86715965012068
201.5,0.122087472960539,-0.0109950368017289,0.122331055710235,-0.0108990870049448,2.85303764986722,0.0554603565827003,0.0226455496393813,2.85303764986722
201.75,0.122135713413842,-0.0111167231252951,0.122378875186166,-0.0110197114150106,2.83880269271303,0.0552390000311583,0.0201327706533461,2.83880269271303
202,0.122184484362996,-0.0112381978024774,0.122427220528499,-0.0111401260256556,2.82445797879205,0.054968190317906,0.017446349210651,2.82445797879205
202.25,0.122233784879473,-0.011359458520573,0.122476090816808,-0.0112603285443591,2.8100067552214,0.0546449585843231,0.0145842819357651,2.8100067552214
202.5,0.122283614024661,-0.0114805029709527,0.122525485120673,-0.0113803166826386,2.79545231539816,0.0542662927176648,0.0115446141381143,2.79545231539816
202.75,0.122333970849886,-0.0116013288491046,0.122575402499698,-0.0115000881560929,2.78079799828426,0.0538291380608071,0.00832544057810957,2.78079799828426
203,0.122384854396427,-0.0117219338546782,0.122625842003527,-0.0116196406844456,2.76604718767973,0.0533303981335861,0.0049249062231762,2.76604718767973
203.25,0.122436263695533,-0.011842315691528,0.122676802671865,-0.0117389719915891,2.75120331148438,0.0527669353656555,0.00134120699356133,2.75120331148438
203.5,0.122488197768446,-0.0119624720677574,0.122728283534495,-0.0118580798056273,2.73626984094805,0.0521355718406823,-0.00242740950220232,2.73626984094805
203.75,0.122540655626417,-0.0120824006957621,0.122780283611296,-0.011976961858919,2.72597924804474,0.0471417298732878,-0.00779711635617897,2.72597924804474
204,0.122593636270722,-0.012202099292274,0.122832801912259,-0.0120956158881213,2.72554994125746,0.0330452517760729,-0.0161531884250214,2.72554994125746
204.25,0.122647138692687,-0.0123215655784043,0.122885837437514,-0.0122140396342325,2.72529176156584,0.0186373690095518,-0.024504432048245,2.72529176156584
204.5,0.122701161873704,-0.0124407972796872,0.12293938917734,-0.0123322308426353,2.72541254546162,0.0113154128963862,-0.0176871769327828,2.72541254546162
204.75,0.122755704785248,-0.0125597921261228,0.122993456112189,-0.0124501872631394,2.72546806303328,0.0064903819334741,-0.00580612250949811,2.72546806303328
205,0.1228107663889,-0.012678547852221,0.123048037212704,-0.0125679066500245,2.72534573886783,0.00176562709590269,0.00612462216310686,2.72534573886783
205.25,0.122866345636369,-0.0127970621970437,0.123103131439741,-0.0126853867620833,2.72504482415199,-0.00285801052163951,0.0181032264467144,2.72504482415199
205.5,0.122922441469504,-0.0129153329042489,0.123158737744383,-0.0128026253626637,2.72456459555838,-0.00737971383541399,0.0301278481253955,2.72456459555838
205.75,0.122979052820322,-0.0130333577221325,0.123214855067969,-0.0129196202197118,2.71463930442969,-0.0098852718081593,0.0433542843660091,2.71463930442969
206,0.123036178611025,-0.0131511344036723,0.123271482342104,-0.0130363691058141,2.68730924813744,-0.00869996708086,0.0585821807852815,2.68730924813744
206.25,0.123093817754019,-0.01326866070657,0.123328618488686,-0.0131528697982402,2.65999450723832,-0.00633843081948101,0.0713565454440005,2.65999450723832
206.5,0.123151969151939,-0.0133859343932943,0.123386262419927,-0.0132691200789848,2.63305505942399,-7.98183691395789e-05,0.0757341939628801,2.63305505942399
206.75,0.123210631697666,-0.013502953231123,0.123444413038368,-0.0133851177348101,2.6062211878957,0.00606367708439381,0.0799318746087994,2.6062211878957
207,0.123269804274349,-0.0136197149921864,0.123503069236907,-0.0135008605572879,2.58151611025918,0.0112059785783042,0.0819168158799536,2.58151611025918
207.25,0.123329485755428,-0.0137362174535087,0.123562229898812,-0.0136163463428419,2.55919158791519,0.0149369645485559,0.0823672316129337,2.55919158791519
207.5,0.123389675004653,-0.013852458397051,0.123621893897751,-0.013731572892789,2.53890565052715,0.0172667668364118,0.0820864098081373,2.53890565052715
207.75,0.123450370876109,-0.0139684356097533,0.123682060097806,-0.0138465380133818,2.51867756078049,0.0194773937398415,0.0817973711055981,2.51867756078049
208,0.123511572214232,-0.0140841468835767,0.123742727353501,-0.0139612395158503,2.49850537540222,0.0215711315583499,0.0815017189639001,2.49850537540222
208.25,0.123573277853838,-0.0141995900155453,0.123803894509819,-0.014075675216443,2.4783871283422,0.0235502905296805,0.0812010053535537,2.4783871283422
208.5,0.123635486620141,-0.0143147628077883,0.123865560402223,-0.0141898429364693,2.45832083167125,0.0254172039250775,0.0808967304397676,2.45832083167125
208.75,0.123698197328775,-0.0144296630675816,0.123927723856686,-0.0143037405023403,2.43830447648359,0.0271742271403513,0.0805903422790865,2.43830447648359
209,0.123761408785818,-0.0145442886073901,0.123990383689704,-0.0144173657456105,2.41833603380314,0.0288237367829552,0.0802832365299768,2.41833603380314
209.25,0.123825119787816,-0.0146586372449086,0.124053538708325,-0.0145307165030191,2.39841345549359,0.0303681297552689,0.0799767561774087,2.39841345549359
209.5,0.123889329121803,-0.014772706803104,0.124117187710168,-0.014643790616531,2.37853467517209,0.0318098223342936,0.0796721912714333,2.37853467517209
209.75,0.123954035565326,-0.0148864951102562,0.124181329483447,-0.0147565859333782,2.35869760912629,0.0331512492479622,0.0793707786798744,2.35869760912629
210,0.124019237886467,-0.015,0.124245962806996,-0.0148691003061004,2.33890015723451,0.0343948627482619,0.0790737018551089,2.33890015723451
210.25,0.124084934843868,-0.0151132193113658,0.12431108645029,-0.0149813315925861,2.31919919689796,0.0355051465305502,0.0787849617033456,2.31919919689796
210.5,0.124151125186754,-0.0152261508888211,0.124376699173468,-0.0150932776561134,2.30027772059186,0.0360435798891714,0.0785451819414093,2.30027772059186
210.75,0.124217807654956,-0.0153387925823116,0.124442799727358,-0.0152049363653907,2.28131222852071,0.0365416584216069,0.0783196637058132,2.28131222852071
211,0.124284980978937,-0.0154511422473016,0.124509386853502,-0.0153163055945969,2.2623005329806,0.0370019214247353,0.0781077190033357,2.2623005329806
211.25,0.124352643879812,-0.0155631977448156,0.124576459284176,-0.0154273832234226,2.24324046479888,0.0374268912637172,0.077908605887885,2.24324046479888
211.5,0.124420795069377,-0.0156749569414785,0.124644015742418,-0.0155381671371099,2.22412987425451,0.0378190724450172,0.077721528784102,2.22412987425451
211.75,0.124489433250133,-0.0157864177095561,0.124712054942051,-0.0156486552264926,2.20496663199309,0.038180950694549,0.0775456388250271,2.20496663199309
212,0.124558557115307,-0.0158975779269961,0.124780575587705,-0.0157588453880369,2.18574862993669,0.0385149920411349,0.0773800342037204,2.18574862993669
212.25,0.124628165348881,-0.0160084354774683,0.124849576374848,-0.0158687355238809,2.16647378218798,0.0388236419054858,0.0772237605387858,2.16647378218798
212.5,0.124698256625613,-0.0161189882504047,0.124919055989802,-0.0159783235418748,2.14714002592872,0.0391093241948969,0.077075811253701,2.14714002592872
212.75,0.124768829611068,-0.0162292341410398,0.124989013109778,-0.0160876073556207,2.12774532231231,0.0393744404038617,0.076935127969876,2.12774532231231
213,0.124839882961637,-0.0163391710504508,0.125059446402891,-0.0161965848845124,2.1082876573501,0.039621368720793,0.076800600913349,2.1082876573501
213.25,0.124911415324567,-0.0164487968855974,0.125130354528193,-0.0163052540537747,2.08876504279144,0.0398524631410608,0.0766710693350509,2.08876504279144
213.5,0.124983425337985,-0.0165581095593618,0.125201736135697,-0.0164136127945033,2.06917551699723,0.0400700525865183,0.0765453219444927,2.06917551699723
213.75,0.125055911630924,-0.0166671069905881,0.125273589866398,-0.0165216590437041,2.04951714580664,0.0402764400317307,0.0764220973568476,2.04951714580664
214,0.125128872823349,-0.0167757871041224,0.125345914352306,-0.0166293907443321,2.02978802339701,0.0404739016370896,0.0763000845532876,2.02978802339701
214.25,0.125202307526184,-0.016884147830852,0.125418708216467,-0.0167368058453311,2.0099862731366,0.0406646858890003,0.0761779233544866,2.0099862731366
214.5,0.12527621434134,-0.016992187107745,0.12549197007299,-0.0168439023016724,1.99011004843007,0.040851012747329,0.0760542049071724,1.99011004843007
214.75,0.125350591861735,-0.0170999028778891,0.125565698527075,-0.0169506780743939,1.97015753355647,0.0410350728003131,0.0759274721836628,1.97015753355647
215,0.12542543867133,-0.0172072930905314,0.12563989217504,-0.0170571311306387,1.95012694449951,0.0412190264271091,0.0757962204942475,1.95012694449951
